ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
000001.SZ,20040308,266.9101,271.1626,259.1554,260.4062,266.9101,-6.503899999999987,-2.4367,132802.69,140727.137
000001.SZ,20040309,259.6557,266.6599,259.6557,260.9065,260.4062,0.5002999999999815,0.1921,87718.16,92045.5697
000001.SZ,20040310,260.9065,267.6605,260.9065,267.1602,260.9065,6.253699999999981,2.3969,80594.58,85266.1488
000001.SZ,20040311,267.9107,272.4134,266.4098,269.9118,267.1602,2.751600000000053,1.0299,121751.8,131239.0154
000001.SZ,20040312,268.9112,269.6617,264.1584,266.6599,269.9118,-3.2519000000000347,-1.2048,80749.78,85983.2653
000001.SZ,20040315,265.159,275.165,265.159,274.4146,266.6599,7.754700000000014,2.9081,203827.81,221928.4754
000001.SZ,20040316,274.9149,275.9154,270.162,272.6635,274.4146,-1.751100000000008,-0.6381,124580.35,135955.3488
000001.SZ,20040317,272.9137,283.6701,271.4128,280.9185,272.6635,8.254999999999995,3.0275,385343.38,429353.4235
000001.SZ,20040318,281.4187,285.171,274.1644,275.165,280.9185,-5.753499999999974,-2.0481,295091.66,330512.8529
000001.SZ,20040319,275.165,280.168,273.9142,279.4176,275.165,4.252599999999973,1.5455,142155.19,157903.7251
000001.SZ,20040322,280.168,284.4205,278.9173,282.9197,279.4176,3.5020999999999844,1.2534,151927.34,170724.7805
000001.SZ,20040323,282.9197,283.42,274.4146,277.1662,282.9197,-5.753499999999974,-2.0336,173691.75,192195.1023
000001.SZ,20040324,276.4158,276.4158,269.6617,272.4134,277.1662,-4.752799999999979,-1.7148,161013.49,175177.1034
000001.SZ,20040325,272.4134,276.6659,269.1614,272.1632,272.4134,-0.25020000000000664,-0.0918,94722.32,102988.0657
000001.SZ,20040326,272.1632,273.9142,268.9112,271.4128,272.1632,-0.7504000000000133,-0.2757,87430.83,94583.6939
000001.SZ,20040329,270.162,271.6629,262.1572,263.6581,271.4128,-7.754700000000014,-2.8572,192535.41,204298.2336
000001.SZ,20040330,264.1584,266.9101,262.6575,265.6593,263.6581,2.001199999999983,0.759,69280.43,73287.1339
000001.SZ,20040331,267.4103,267.4103,263.6581,266.6599,265.6593,1.00060000000002,0.3766,64075.92,68043.7318
000001.SZ,20040401,266.6599,268.9112,263.4079,267.4103,266.6599,0.7504000000000133,0.2814,88962.48,94624.4899
000001.SZ,20040402,267.6605,268.6611,265.159,268.411,267.4103,1.0006999999999948,0.3742,86759.25,92679.018
000001.SZ,20040405,268.9112,269.6617,263.4079,264.9089,268.411,-3.5020999999999844,-1.3048,86786.89,92281.8905
000001.SZ,20040406,265.159,266.9101,261.1566,266.4098,264.9089,1.5009000000000015,0.5666,113220.94,119232.5032
000001.SZ,20040407,266.1596,266.4098,262.1572,262.9076,266.4098,-3.502200000000016,-1.3146,95708.1,100777.1084
000001.SZ,20040408,262.6575,262.9076,259.6557,259.9059,262.9076,-3.001700000000028,-1.1417,114684.7,119349.6263
000001.SZ,20040409,259.9059,263.1578,254.6527,256.1536,259.9059,-3.752299999999991,-1.4437,116520.85,120145.2085
000001.SZ,20040412,255.153,257.6545,253.6521,257.1542,256.1536,1.00060000000002,0.3906,78287.09,79929.5812
000001.SZ,20040413,257.1542,258.9053,247.1482,247.6485,257.1542,-9.50569999999999,-3.6965,160660.04,161353.0215
000001.SZ,20040414,247.6485,247.6485,237.8927,240.6443,247.6485,-7.004200000000026,-2.8283,165610.09,159047.9076
000001.SZ,20040415,241.1446,254.6527,240.8945,244.8968,240.6443,4.252500000000026,1.7671,146639.49,145361.5396
000001.SZ,20040416,245.147,248.1488,238.8933,243.8963,244.8968,-1.0005000000000166,-0.4085,69106.11,67079.164
000001.SZ,20040419,243.8963,245.147,232.6395,233.8903,243.8963,-10.006,-4.1026,86189.27,81792.2571
000001.SZ,20040420,232.6395,237.3924,230.3882,234.6407,233.8903,0.7504000000000133,0.3208,62361.45,58329.7343
000001.SZ,20040421,235.8914,241.3948,235.8914,238.1428,234.6407,3.5020999999999844,1.4925,61018.87,58235.3636
000001.SZ,20040422,238.1428,240.6443,237.1422,240.144,238.1428,2.0012000000000114,0.8403,36172.93,34509.872
000001.SZ,20040423,240.6443,241.3948,234.3905,234.6407,240.144,-5.503299999999996,-2.2917,37827.86,35682.0473
000001.SZ,20040426,234.6407,236.6419,232.6395,234.1404,234.6407,-0.50030000000001,-0.2132,27611.23,25853.4163
000001.SZ,20040427,233.8903,236.3917,228.8873,229.6377,234.1404,-4.502700000000004,-1.9231,52707.96,48851.1984
000001.SZ,20040428,229.3876,233.3899,222.6335,231.1386,229.6377,1.5009000000000015,0.6536,67745.13,61603.1424
000001.SZ,20040429,231.1386,235.6413,230.138,231.1386,231.1386,0.0,0.0,54112.55,50269.0062
000001.SZ,20040430,230.6383,237.3924,230.3882,233.3899,231.1386,2.2513000000000147,0.974,47714.68,44539.5145
000001.SZ,20040510,233.6401,235.141,226.3858,226.8861,233.3899,-6.5038000000000125,-2.7867,35909.24,32901.6006
000001.SZ,20040511,226.8861,229.6377,225.135,229.1374,226.8861,2.2513000000000147,0.9923,24431.07,22210.0129
000001.SZ,20040512,229.1374,234.1404,228.387,233.6401,229.1374,4.502699999999976,1.9651,29979.41,27831.0501
000001.SZ,20040513,233.6401,234.6407,231.3888,233.1398,233.6401,-0.5002999999999815,-0.2141,27313.66,25451.0849
000001.SZ,20040514,232.6395,233.3899,227.6365,228.1368,233.1398,-5.003000000000014,-2.1459,29368.95,26903.4487
000001.SZ,20040517,228.1368,230.3882,225.3852,226.1356,228.1368,-2.001199999999983,-0.8772,28649.53,26032.6865
000001.SZ,20040518,227.1362,231.3888,225.8854,231.3888,226.1356,5.2531999999999925,2.323,22349.01,20342.8972
000001.SZ,20040519,231.6389,233.6401,228.8873,230.6383,231.3888,-0.7505000000000166,-0.3243,31655.65,29328.4296
000001.SZ,20040520,230.6383,233.1398,227.3863,228.387,230.6383,-2.2512999999999863,-0.9761,20270.89,18592.6211
000001.SZ,20040521,227.3863,230.138,227.3863,229.6377,228.387,1.2506999999999948,0.5476,13791.14,12600.091
000001.SZ,20040524,229.6377,232.6395,227.8867,228.1368,229.6377,-1.5009000000000015,-0.6536,21384.72,19694.334
000001.SZ,20040525,228.1368,229.6377,225.135,225.6353,228.1368,-2.501499999999993,-1.0965,27583.84,25051.3027
000001.SZ,20040526,225.6353,226.8861,220.3822,221.6329,225.6353,-4.002399999999994,-1.7738,44053.23,39325.7061
000001.SZ,20040527,222.1332,232.1392,221.6329,230.138,221.6329,8.505099999999999,3.8375,62807.57,57319.1114
000001.SZ,20040528,230.138,231.3888,228.1368,231.3888,230.138,1.2507999999999981,0.5435,31930.31,29334.3154
000001.SZ,20040531,239.6437,247.6485,237.1422,240.6443,231.3888,9.255499999999984,4.0,148339.13,142889.1935
000001.SZ,20040601,243.1458,245.147,240.6443,241.3948,240.6443,0.7505000000000166,0.3119,97675.1,94709.6796
000001.SZ,20040602,242.6455,251.1506,241.1446,248.6491,241.3948,7.254300000000001,3.0052,161922.06,160024.843
000001.SZ,20040603,247.6485,247.6485,241.3948,242.8957,248.6491,-5.753399999999999,-2.3139,68781.22,66906.0805
000001.SZ,20040604,242.6455,244.1464,240.144,240.8945,242.8957,-2.0012000000000114,-0.8239,45387.96,43946.4527
000001.SZ,20040607,240.8945,241.3948,234.6407,235.3912,240.8945,-5.503299999999996,-2.2845,40770.04,38571.6407
000001.SZ,20040608,234.6407,236.8921,229.8878,230.138,235.3912,-5.2531999999999925,-2.2317,40314.24,37510.2815
000001.SZ,20040609,229.6377,231.1386,226.8861,227.6365,230.138,-2.501499999999993,-1.087,38877.89,35461.1516
000001.SZ,20040610,227.6365,229.1374,225.8854,227.1362,227.6365,-0.50030000000001,-0.2198,31712.48,28869.3613
000001.SZ,20040611,227.3863,233.3899,225.135,227.1362,227.1362,0.0,0.0,37255.91,34106.733
000001.SZ,20040614,225.135,226.3858,220.132,222.3834,227.1362,-4.752800000000008,-2.0925,36667.96,32776.1697
000001.SZ,20040615,221.6329,236.8921,220.132,232.6395,222.3834,10.256100000000004,4.6119,52952.82,48564.5895
000001.SZ,20040616,232.6395,233.1398,228.387,230.3882,232.6395,-2.2512999999999863,-0.9677,33170.98,30608.0115
000001.SZ,20040617,230.3882,230.3882,223.6341,225.135,230.3882,-5.253200000000021,-2.2802,29137.21,26345.3747
000001.SZ,20040618,225.135,228.8873,223.8842,227.6365,225.135,2.5015000000000214,1.1111,27005.08,24410.0049
000001.SZ,20040621,225.6353,227.6365,221.6329,227.1362,227.6365,-0.50030000000001,-0.2198,19164.51,17245.2233
000001.SZ,20040622,227.1362,229.3876,225.135,227.8867,227.1362,0.7504999999999882,0.3304,24738.12,22491.7064
000001.SZ,20040623,228.8873,229.6377,225.135,226.3858,227.8867,-1.5009000000000015,-0.6586,17311.62,15688.7374
000001.SZ,20040624,225.6353,228.1368,222.6335,223.1338,226.3858,-3.251999999999981,-1.4365,27591.82,24773.1143
000001.SZ,20040625,222.6335,227.6365,221.6329,221.883,223.1338,-1.2507999999999981,-0.5606,31038.44,27688.774
000001.SZ,20040628,220.3822,222.6335,209.6257,210.3761,221.883,-11.506900000000002,-5.186,59999.53,52004.6911
000001.SZ,20040629,210.3761,215.8795,210.126,215.129,210.3761,4.752899999999983,2.2592,35767.55,30385.8987
000001.SZ,20040701,213.1278,220.132,211.3767,219.1314,215.129,4.002400000000023,1.8605,36506.86,31763.8886
000001.SZ,20040702,219.6317,220.132,216.3798,217.3803,219.1314,-1.751100000000008,-0.7991,27356.3,23777.4076
000001.SZ,20040705,217.6305,218.6311,214.8788,216.1296,217.3803,-1.2506999999999948,-0.5754,16821.3,14500.6228
000001.SZ,20040706,216.1296,219.1314,216.1296,217.1302,216.1296,1.0005999999999915,0.463,20886.29,18185.091
000001.SZ,20040707,217.1302,217.6305,213.3779,214.1284,217.1302,-3.001800000000003,-1.3825,19232.63,16468.6261
000001.SZ,20040708,213.8783,214.6287,212.6275,212.8776,214.1284,-1.2507999999999981,-0.5841,18288.27,15596.6455
000001.SZ,20040709,213.8783,218.1308,210.8765,211.3767,212.8776,-1.5009000000000015,-0.7051,23202.43,19911.2946
000001.SZ,20040712,211.3767,212.3774,207.1242,207.6245,211.3767,-3.7521999999999878,-1.7751,35563.31,29650.943
000001.SZ,20040713,208.1248,209.8759,207.3743,208.8752,207.6245,1.2506999999999948,0.6024,13792.4,11495.0893
000001.SZ,20040714,208.8752,210.126,204.6227,207.1242,208.8752,-1.7510000000000048,-0.8383,23814.33,19667.7372
000001.SZ,20040715,207.3743,211.3767,207.1242,210.126,207.1242,3.001800000000003,1.4493,21130.52,17657.0865
000001.SZ,20040716,210.126,215.6293,209.8759,214.8788,210.126,4.752800000000008,2.2619,52502.15,44831.8622
000001.SZ,20040719,214.6287,216.6299,212.3774,214.8788,214.8788,0.0,0.0,24753.75,21239.0843
000001.SZ,20040720,214.8788,214.8788,211.3767,211.6269,214.8788,-3.2519000000000062,-1.5134,23021.44,19522.1821
000001.SZ,20040721,211.6269,212.1272,209.6257,209.8759,211.6269,-1.7510000000000048,-0.8274,18619.81,15642.9974
000001.SZ,20040722,210.126,211.3767,205.123,205.8735,209.8759,-4.002399999999994,-1.907,37571.14,31070.1856
000001.SZ,20040723,205.6233,205.6233,200.12,203.6221,205.8735,-2.251400000000018,-1.0936,59088.41,47645.9557
000001.SZ,20040726,203.8723,205.8735,202.3714,202.8716,203.6221,-0.7504999999999882,-0.3686,21197.31,17251.3945
000001.SZ,20040727,202.8716,204.1224,200.12,201.1206,202.8716,-1.7510000000000048,-0.8631,22089.8,17836.002
000001.SZ,20040728,201.3708,204.1224,200.8704,202.6215,201.1206,1.5009000000000015,0.7463,15678.67,12683.1702
000001.SZ,20040729,202.6215,205.3732,202.6215,205.123,202.6215,2.501499999999993,1.2346,19589.87,15967.7169
000001.SZ,20040730,205.123,205.6233,202.1212,202.8716,205.123,-2.2513999999999896,-1.0976,16340.92,13265.4175
000001.SZ,20040802,202.1212,202.6215,200.3701,201.6209,202.8716,-1.2506999999999948,-0.6165,14772.32,11888.2041
000001.SZ,20040803,201.6209,202.1212,200.3701,200.8704,201.6209,-0.7505000000000166,-0.3722,17099.06,13737.7778
000001.SZ,20040804,200.6203,207.3743,200.12,204.8728,200.8704,4.002400000000023,1.9925,31044.25,25240.8966
000001.SZ,20040805,203.8723,206.6239,202.1212,202.3714,204.8728,-2.501400000000018,-1.221,17883.59,14573.6018
000001.SZ,20040806,202.3714,203.8723,202.1212,202.6215,202.3714,0.2501000000000033,0.1236,13945.39,11302.0251
000001.SZ,20040809,202.6215,205.123,200.8704,203.1218,202.6215,0.50030000000001,0.2469,16164.02,13079.7589
000001.SZ,20040810,203.372,204.3725,200.6203,203.6221,203.1218,0.5002999999999815,0.2463,19173.43,15523.187
000001.SZ,20040811,203.6221,203.8723,201.3708,202.3714,203.6221,-1.2506999999999948,-0.6142,13760.76,11127.0896
000001.SZ,20040812,201.8711,201.8711,197.6185,199.3696,202.3714,-3.001800000000003,-1.4833,31741.46,25327.4494
000001.SZ,20040813,199.6197,204.1224,199.1194,200.8704,199.3696,1.5007999999999981,0.7528,21908.21,17612.5666
000001.SZ,20040816,201.1206,205.123,199.3696,201.6209,200.8704,0.7505000000000166,0.3736,18274.08,14687.0018
000001.SZ,20040817,202.6215,202.6215,200.12,201.8711,201.6209,0.25020000000000664,0.1241,11603.24,9347.5681
000001.SZ,20040818,202.6215,205.8735,202.1212,203.372,201.8711,1.5009000000000015,0.7435,37891.65,30946.1732
000001.SZ,20040819,202.6215,203.8723,200.6203,202.3714,203.372,-1.00060000000002,-0.492,22110.79,17831.593
000001.SZ,20040820,202.1212,204.6227,201.1206,204.1224,202.3714,1.7510000000000048,0.8652,20919.54,17003.0418
000001.SZ,20040823,204.6227,205.123,201.6209,202.3714,204.1224,-1.7510000000000048,-0.8578,16326.75,13228.529
000001.SZ,20040824,201.3708,204.3725,201.1206,203.372,202.3714,1.00060000000002,0.4944,16104.65,13078.2482
000001.SZ,20040825,203.8723,204.3725,201.6209,202.1212,203.372,-1.2508000000000266,-0.615,10011.2,8111.9277
000001.SZ,20040826,202.1212,202.6215,200.12,200.12,202.1212,-2.001199999999983,-0.9901,22762.29,18262.2541
000001.SZ,20040827,199.6197,201.3708,198.1188,199.1194,200.12,-1.0005999999999915,-0.5,18342.85,14611.7813
000001.SZ,20040830,199.1194,202.8716,197.8687,201.6209,199.1194,2.501499999999993,1.2563,13893.17,11121.9824
000001.SZ,20040831,204.1224,205.123,202.3714,204.1224,201.6209,2.501499999999993,1.2407,30172.62,24552.7238
000001.SZ,20040901,204.1224,204.1224,200.12,200.6203,204.1224,-3.502100000000013,-1.7157,13631.67,10951.0178
000001.SZ,20040902,200.3701,202.1212,198.3689,200.3701,200.6203,-0.2501999999999782,-0.1247,19697.88,15708.915
000001.SZ,20040903,200.3701,201.3708,199.3696,199.6197,200.3701,-0.7504000000000133,-0.3745,12033.02,9632.5122
000001.SZ,20040906,199.8699,199.8699,197.8687,199.3696,199.6197,-0.2501000000000033,-0.1253,8748.12,6962.1653
000001.SZ,20040907,199.6197,203.8723,199.6197,202.8716,199.3696,3.5020000000000095,1.7565,10652.04,8559.91
000001.SZ,20040908,202.8716,203.372,200.3701,202.3714,202.8716,-0.5002000000000066,-0.2466,15764.84,12724.364
000001.SZ,20040909,202.3714,202.3714,197.1182,198.3689,202.3714,-4.002499999999998,-1.9778,19926.09,15860.3969
000001.SZ,20040910,197.1182,202.3714,196.6179,201.8711,198.3689,3.502200000000016,1.7655,22217.13,17722.2636
000001.SZ,20040913,200.6203,200.6203,196.6179,197.8687,201.8711,-4.002400000000023,-1.9827,17247.23,13656.4239
000001.SZ,20040914,198.1188,203.8723,198.1188,202.3714,197.8687,4.502700000000004,2.2756,32961.83,26611.363
000001.SZ,20040915,202.3714,212.1272,200.8704,208.375,202.3714,6.003600000000006,2.9666,104848.71,86959.5302
000001.SZ,20040916,210.3761,212.1272,207.1242,208.8752,208.375,0.5002000000000066,0.24,65189.16,54568.5301
000001.SZ,20040917,209.3755,213.8783,207.6245,213.1278,208.8752,4.252600000000001,2.036,94130.43,79464.3309
000001.SZ,20040920,213.1278,219.6317,212.1272,219.3816,213.1278,6.253799999999984,2.9343,126191.92,108731.0582
000001.SZ,20040921,220.132,221.3827,214.6287,217.1302,219.3816,-2.2513999999999896,-1.0262,105926.69,91720.8536
000001.SZ,20040922,222.1332,231.1386,217.6305,218.1308,217.1302,1.0005999999999915,0.4608,252434.11,226239.7592
000001.SZ,20040923,217.8807,223.8842,211.8771,223.3839,218.1308,5.253100000000018,2.4082,99278.47,85824.7534
000001.SZ,20040924,222.6335,224.6347,214.6287,214.8788,223.3839,-8.505099999999999,-3.8074,132408.42,116636.533
000001.SZ,20040927,215.129,219.3816,206.874,207.6245,214.8788,-7.254300000000001,-3.376,75411.52,63850.7651
000001.SZ,20040928,207.6245,210.126,204.6227,205.6233,207.6245,-2.0012000000000114,-0.9639,66121.62,54731.7896
000001.SZ,20040929,206.3738,206.874,202.1212,202.8716,205.6233,-2.7516999999999996,-1.3382,77385.76,63014.6664
000001.SZ,20040930,203.372,205.123,202.8716,204.1224,202.8716,1.2507999999999981,0.6165,34359.0,27963.8897
000001.SZ,20041008,205.123,206.1236,198.6191,205.123,204.1224,1.0005999999999915,0.4902,45990.61,37094.4651
000001.SZ,20041011,207.6245,212.3774,205.8735,206.1236,205.123,1.00060000000002,0.4878,75608.06,63240.1938
000001.SZ,20041012,205.6233,205.8735,200.6203,201.3708,206.1236,-4.752800000000008,-2.3058,55840.93,45079.8301
000001.SZ,20041013,201.3708,204.6227,201.3708,203.8723,201.3708,2.501499999999993,1.2422,31298.28,25353.5844
000001.SZ,20041014,203.8723,204.1224,196.6179,196.8681,203.8723,-7.004199999999997,-3.4356,64187.01,51068.8835
000001.SZ,20041015,196.3678,200.12,195.6173,197.3683,196.8681,0.5002000000000066,0.2541,42269.59,33368.0521
000001.SZ,20041018,197.6185,199.1194,191.6149,193.8663,197.3683,-3.5020000000000095,-1.7743,51710.91,40149.5099
000001.SZ,20041019,194.1164,198.8693,194.1164,195.117,193.8663,1.2506999999999948,0.6451,35560.36,27898.9869
000001.SZ,20041020,195.117,195.117,187.8627,191.1146,195.117,-4.002399999999994,-2.0513,48639.95,37156.0527
000001.SZ,20041021,190.6143,190.8645,172.6035,175.3552,191.1146,-15.7594,-8.246,185231.13,131908.6354
000001.SZ,20041022,175.105,175.3552,165.099,171.1026,175.3552,-4.252600000000001,-2.4251,116362.48,79058.2797
000001.SZ,20041025,175.105,178.8573,172.1032,173.1038,171.1026,2.0012000000000114,1.1696,71177.76,49579.0447
000001.SZ,20041026,172.6035,175.3552,169.6017,174.6047,173.1038,1.5009000000000015,0.8671,43069.38,29592.9553
000001.SZ,20041027,174.6047,175.105,170.3521,174.8548,174.6047,0.2501000000000033,0.1432,48139.08,33244.3625
000001.SZ,20041028,175.105,177.6065,173.3539,175.105,174.8548,0.2501999999999782,0.1431,55857.43,39240.071
000001.SZ,20041029,175.8555,188.8632,175.6053,179.3576,175.105,4.252600000000001,2.4286,156950.33,114849.7344
000001.SZ,20041101,178.8573,183.1098,175.105,180.8585,179.3576,1.5009000000000015,0.8368,65881.58,46973.1676
000001.SZ,20041102,178.8573,181.3588,175.8555,177.3563,180.8585,-3.5021999999999878,-1.9364,38456.51,27293.2548
000001.SZ,20041103,177.6065,179.6077,175.3552,177.8567,177.3563,0.5003999999999849,0.2821,32333.4,22902.8824
000001.SZ,20041104,177.8567,180.108,173.3539,173.8543,177.8567,-4.002399999999994,-2.2504,36709.17,25937.068
000001.SZ,20041105,177.3563,178.1068,173.6041,174.1044,173.8543,0.2501000000000033,0.1439,21632.13,15121.6242
000001.SZ,20041108,174.6047,175.105,170.102,171.853,174.1044,-2.2513999999999896,-1.2931,28867.71,19754.6361
000001.SZ,20041109,172.6035,173.1038,169.8519,171.6029,171.853,-0.2501000000000033,-0.1455,24319.46,16641.9143
000001.SZ,20041110,171.3527,178.6071,170.3521,177.6065,171.6029,6.003600000000006,3.4985,54545.56,38232.2236
000001.SZ,20041111,178.8573,180.108,176.3558,176.6059,177.6065,-1.00060000000002,-0.5634,75715.04,54047.6341
000001.SZ,20041112,176.3558,177.3563,174.6047,175.3552,176.6059,-1.2506999999999948,-0.7082,35971.83,25249.7967
000001.SZ,20041115,175.6053,180.108,175.6053,177.6065,175.3552,2.2513000000000147,1.2839,32894.9,23379.8239
000001.SZ,20041116,178.357,181.3588,178.1068,180.108,177.6065,2.501499999999993,1.4085,51791.08,37169.8243
000001.SZ,20041117,180.3581,181.3588,176.3558,176.8561,180.108,-3.2519000000000062,-1.8055,26569.19,18883.9097
000001.SZ,20041118,177.1062,180.108,176.1056,179.8579,176.8561,3.001800000000003,1.6973,30271.5,21573.2982
000001.SZ,20041119,180.6083,187.6125,180.6083,185.3612,179.8579,5.503299999999996,3.0598,149050.44,109945.7193
000001.SZ,20041122,185.111,186.3618,182.8596,184.6107,185.3612,-0.7504999999999882,-0.4049,44725.57,32959.2536
000001.SZ,20041123,184.6107,184.6107,180.8585,181.859,184.6107,-2.7516999999999996,-1.4905,33867.52,24631.518
000001.SZ,20041124,182.6095,183.1098,178.8573,179.1074,181.859,-2.7515999999999963,-1.513,33549.74,24280.0996
000001.SZ,20041125,178.6071,181.1086,178.6071,180.108,179.1074,1.0005999999999915,0.5587,22767.63,16362.0429
000001.SZ,20041126,180.108,181.1086,179.1074,179.6077,180.108,-0.50030000000001,-0.2778,17372.8,12498.4316
000001.SZ,20041129,179.6077,179.8579,176.3558,176.6059,179.6077,-3.001800000000003,-1.6713,23465.66,16665.5783
000001.SZ,20041130,175.8555,177.6065,174.8548,176.3558,176.6059,-0.2501000000000033,-0.1416,28607.93,20121.4265
000001.SZ,20041201,175.8555,175.8555,172.6035,173.6041,176.3558,-2.7516999999999996,-1.5603,37528.51,26063.9389
000001.SZ,20041202,173.6041,175.105,172.6035,175.105,173.6041,1.5009000000000015,0.8646,20756.07,14404.6725
000001.SZ,20041203,175.105,176.6059,174.6047,175.6053,175.105,0.50030000000001,0.2857,21542.77,15098.4839
000001.SZ,20041206,175.6053,176.3558,173.8543,174.6047,175.6053,-1.0005999999999915,-0.5698,19089.71,13330.6788
000001.SZ,20041207,175.105,176.6059,174.1044,175.105,174.6047,0.5002999999999815,0.2865,19666.64,13807.3866
000001.SZ,20041208,175.6053,177.1062,173.8543,174.1044,175.105,-1.0005999999999915,-0.5714,25975.71,18171.6686
000001.SZ,20041209,174.1044,181.1086,172.6035,177.3563,174.1044,3.2519000000000062,1.8678,43280.96,30590.7295
000001.SZ,20041210,177.1062,177.3563,173.3539,173.6041,177.3563,-3.752200000000016,-2.1156,22710.61,15873.8445
000001.SZ,20041214,173.3539,174.3545,171.6029,171.853,173.6041,-1.7510999999999797,-1.0087,22628.16,15609.6809
000001.SZ,20041215,171.6029,174.8548,171.3527,174.1044,171.853,2.2513999999999896,1.3101,24050.56,16630.4958
000001.SZ,20041216,173.8543,179.3576,171.853,174.8548,174.1044,0.7504000000000133,0.431,36225.74,25486.6076
000001.SZ,20041217,173.1038,176.1056,172.3534,172.8537,174.8548,-2.001100000000008,-1.1444,20595.33,14309.004
000001.SZ,20041220,172.6035,172.8537,171.3527,171.6029,172.8537,-1.2507999999999981,-0.7236,30022.8,20649.2215
000001.SZ,20041221,171.6029,173.8543,170.102,171.6029,171.6029,0.0,0.0,24203.94,16560.3419
000001.SZ,20041222,171.6029,174.6047,170.8525,174.3545,171.6029,2.7515999999999963,1.6035,38337.53,26424.4901
000001.SZ,20041223,173.8543,175.8555,172.1032,172.1032,174.3545,-2.2513000000000147,-1.2912,17384.1,12059.9909
000001.SZ,20041224,172.3534,173.3539,170.102,170.6023,172.1032,-1.500899999999973,-0.8721,17691.34,12124.7976
000001.SZ,20041227,170.6023,170.6023,167.1002,168.8512,170.6023,-1.751100000000008,-1.0264,27009.52,18215.5325
000001.SZ,20041228,168.6011,168.6011,166.3498,167.3504,168.8512,-1.5007999999999981,-0.8888,18509.12,12380.174
000001.SZ,20041229,167.3504,168.6011,166.3498,166.5999,167.3504,-0.7505000000000166,-0.4485,20575.79,13723.8405
000001.SZ,20041230,166.5999,167.3504,163.8483,164.5987,166.5999,-2.001199999999983,-1.2012,36785.76,24351.2894
000001.SZ,20041231,164.5987,166.5999,164.5987,164.8488,164.5987,0.2501000000000033,0.1519,17521.43,11594.603
000001.SZ,20050104,164.8488,164.8488,161.5969,163.0978,164.8488,-1.7510000000000048,-1.0622,17608.32,11465.6029
000001.SZ,20050105,163.0978,163.8483,158.8452,161.5969,163.0978,-1.5009000000000015,-0.9202,32221.44,20718.5586
000001.SZ,20050106,162.5975,164.8488,161.3468,163.0978,161.5969,1.5009000000000015,0.9288,26664.13,17333.8401
000001.SZ,20050107,164.5987,165.099,161.5969,162.8476,163.0978,-0.25020000000000664,-0.1534,18861.51,12302.8532
000001.SZ,20050110,162.8476,164.8488,159.3456,164.8488,162.8476,2.0012000000000114,1.2289,26320.55,17111.498
000001.SZ,20050112,165.099,165.3492,161.847,163.3479,164.8488,-1.5009000000000015,-0.9105,16386.69,10672.6352
000001.SZ,20050113,163.3479,165.099,162.5975,164.3486,163.3479,1.0006999999999948,0.6126,16007.74,10504.5904
000001.SZ,20050114,164.5987,165.099,162.3474,162.5975,164.3486,-1.751100000000008,-1.0655,16047.7,10476.6581
000001.SZ,20050117,161.847,161.847,155.3432,156.3438,162.5975,-6.253700000000009,-3.8461,31714.07,20039.9706
000001.SZ,20050118,156.3438,157.3443,153.8423,155.5933,156.3438,-0.7504999999999882,-0.48,25917.86,16109.6196
000001.SZ,20050119,155.5933,156.3438,153.8423,154.0924,155.5933,-1.5009000000000015,-0.9646,16853.94,10416.5626
000001.SZ,20050120,154.0924,154.0924,149.5897,150.3401,154.0924,-3.752299999999991,-2.4351,39489.38,23815.0085
000001.SZ,20050121,150.09,162.5975,146.3377,160.3461,150.3401,10.006,6.6556,100378.64,62408.1931
000001.SZ,20050124,165.099,166.3498,159.5957,161.847,160.3461,1.5009000000000015,0.936,64583.7,41761.0443
000001.SZ,20050125,161.3468,161.5969,156.844,157.8447,161.847,-4.0023000000000195,-2.4729,35001.83,22142.3938
000001.SZ,20050126,157.5945,161.5969,156.0936,157.5945,157.8447,-0.2501999999999782,-0.1585,25375.56,16124.2417
000001.SZ,20050127,157.3443,157.5945,152.8417,153.5921,157.5945,-4.002400000000023,-2.5397,25250.15,15671.7618
000001.SZ,20050128,153.3419,154.5927,151.3407,154.3425,153.5921,0.7504000000000133,0.4886,23312.78,14212.959
000001.SZ,20050131,153.8423,153.8423,150.8405,151.5909,154.3425,-2.7515999999999963,-1.7828,18578.16,11288.3743
000001.SZ,20050201,151.8411,154.8429,151.5909,152.3414,151.5909,0.7504999999999882,0.4951,21267.85,13006.364
000001.SZ,20050202,152.5915,160.3461,152.3414,160.096,152.3414,7.754600000000011,5.0903,56966.57,35957.9469
000001.SZ,20050203,160.096,161.0966,157.5945,157.8447,160.096,-2.2513000000000147,-1.4062,41407.8,26337.3923
000001.SZ,20050204,157.5945,168.6011,156.0936,165.099,157.8447,7.254300000000001,4.5958,89179.72,58460.2108
000001.SZ,20050216,165.099,167.1002,163.3479,164.8488,165.099,-0.2501999999999782,-0.1515,42316.99,27970.4352
000001.SZ,20050217,165.099,166.0996,162.8476,164.0984,164.8488,-0.7504000000000133,-0.4552,30279.91,19839.0096
000001.SZ,20050218,164.5987,167.1002,163.8483,165.099,164.0984,1.0005999999999915,0.6098,39646.3,26213.8693
000001.SZ,20050221,165.8494,169.3516,165.8494,167.8507,165.099,2.7516999999999996,1.6667,64608.61,43335.8472
